student_id,name,class,parent_name,parent_email,attendance_percent,avg_marks,failed_attempts,fee_paid_percent,risk_rule,risk_ml
1059,Student_1059,ECE,Parent_1059,parent1059@mail.com,87,94,3,64,Medium Risk,Medium Risk
1060,Student_1060,EEE,Parent_1060,parent1060@mail.com,98,48,1,96,Low Risk,Low Risk
1061,Student_1061,CSE,Parent_1061,parent1061@mail.com,86,60,1,96,Low Risk,Low Risk
1062,Student_1062,CSE,Parent_1062,parent1062@mail.com,93,61,1,97,Low Risk,Low Risk
1063,Student_1063,CIVIL,Parent_1063,parent1063@mail.com,75,84,3,82,Low Risk,Low Risk
1064,Student_1064,CSE,Parent_1064,parent1064@mail.com,78,50,4,92,Low Risk,Low Risk
1065,Student_1065,CSE,Parent_1065,parent1065@mail.com,55,49,2,76,Medium Risk,Medium Risk
1066,Student_1066,CIVIL,Parent_1066,parent1066@mail.com,95,37,0,78,Low Risk,Low Risk
1067,Student_1067,CIVIL,Parent_1067,parent1067@mail.com,61,36,2,86,Medium Risk,Medium Risk
1068,Student_1068,EEE,Parent_1068,parent1068@mail.com,60,57,4,54,High Risk,High Risk
1069,Student_1069,CSE,Parent_1069,parent1069@mail.com,93,33,2,78,Low Risk,Low Risk
1070,Student_1070,CSE,Parent_1070,parent1070@mail.com,60,98,3,81,Medium Risk,Medium Risk
1071,Student_1071,EEE,Parent_1071,parent1071@mail.com,47,75,1,55,Medium Risk,Medium Risk
1072,Student_1072,MECH,Parent_1072,parent1072@mail.com,88,41,4,51,Medium Risk,Medium Risk
1073,Student_1073,MECH,Parent_1073,parent1073@mail.com,55,86,4,55,High Risk,High Risk
1074,Student_1074,MECH,Parent_1074,parent1074@mail.com,98,75,2,95,Low Risk,Low Risk
1075,Student_1075,EEE,Parent_1075,parent1075@mail.com,94,38,3,92,Low Risk,Low Risk
1076,Student_1076,CSE,Parent_1076,parent1076@mail.com,70,76,2,53,High Risk,High Risk
1077,Student_1077,EEE,Parent_1077,parent1077@mail.com,81,63,2,78,Low Risk,Low Risk
1078,Student_1078,EEE,Parent_1078,parent1078@mail.com,49,54,4,74,Medium Risk,Medium Risk
1079,Student_1079,MECH,Parent_1079,parent1079@mail.com,71,20,2,58,High Risk,High Risk
1080,Student_1080,ECE,Parent_1080,parent1080@mail.com,98,71,1,52,Low Risk,Low Risk
1081,Student_1081,CSE,Parent_1081,parent1081@mail.com,73,89,2,75,Medium Risk,Medium Risk
1082,Student_1082,MECH,Parent_1082,parent1082@mail.com,48,56,1,97,Low Risk,Low Risk
1083,Student_1083,ECE,Parent_1083,parent1083@mail.com,56,84,4,92,Medium Risk,Medium Risk
1084,Student_1084,ECE,Parent_1084,parent1084@mail.com,50,70,3,76,Medium Risk,Medium Risk
1085,Student_1085,CIVIL,Parent_1085,parent1085@mail.com,71,20,1,85,Medium Risk,Medium Risk
1086,Student_1086,CSE,Parent_1086,parent1086@mail.com,49,40,3,81,Medium Risk,Medium Risk
1087,Student_1087,ECE,Parent_1087,parent1087@mail.com,61,72,3,50,High Risk,High Risk
1088,Student_1088,MECH,Parent_1088,parent1088@mail.com,96,35,1,65,Medium Risk,Medium Risk
1089,Student_1089,CIVIL,Parent_1089,parent1089@mail.com,56,80,4,100,Medium Risk,Medium Risk
1090,Student_1090,CSE,Parent_1090,parent1090@mail.com,43,73,0,97,Low Risk,Low Risk
1091,Student_1091,EEE,Parent_1091,parent1091@mail.com,87,59,3,60,Medium Risk,Medium Risk
1092,Student_1092,MECH,Parent_1092,parent1092@mail.com,91,45,3,75,Low Risk,Low Risk
1093,Student_1093,ECE,Parent_1093,parent1093@mail.com,86,99,4,89,Low Risk,Low Risk
1094,Student_1094,ECE,Parent_1094,parent1094@mail.com,64,84,4,50,High Risk,High Risk
1095,Student_1095,MECH,Parent_1095,parent1095@mail.com,98,93,2,75,Low Risk,Low Risk
1096,Student_1096,ECE,Parent_1096,parent1096@mail.com,60,83,4,77,Medium Risk,Medium Risk
1097,Student_1097,CIVIL,Parent_1097,parent1097@mail.com,76,62,3,58,Medium Risk,Medium Risk
1098,Student_1098,CSE,Parent_1098,parent1098@mail.com,77,36,1,93,Low Risk,Low Risk
1099,Student_1099,CIVIL,Parent_1099,parent1099@mail.com,88,78,0,71,Low Risk,Low Risk
1100,Student_1100,ECE,Parent_1100,parent1100@mail.com,40,42,2,57,High Risk,High Risk
1101,Student_1101,EEE,Parent_1101,parent1101@mail.com,64,26,1,98,Medium Risk,Medium Risk
1102,Student_1102,CSE,Parent_1102,parent1102@mail.com,90,63,0,91,Low Risk,Low Risk
1103,Student_1103,CSE,Parent_1103,parent1103@mail.com,75,72,0,76,Low Risk,Low Risk
1104,Student_1104,MECH,Parent_1104,parent1104@mail.com,56,90,0,88,Low Risk,Low Risk
1105,Student_1105,MECH,Parent_1105,parent1105@mail.com,80,98,1,68,Low Risk,Low Risk
1106,Student_1106,EEE,Parent_1106,parent1106@mail.com,63,53,2,74,Medium Risk,Medium Risk
1107,Student_1107,CSE,Parent_1107,parent1107@mail.com,41,65,2,87,Medium Risk,Medium Risk
1108,Student_1108,EEE,Parent_1108,parent1108@mail.com,79,87,0,70,Low Risk,Low Risk
1109,Student_1109,MECH,Parent_1109,parent1109@mail.com,54,97,1,73,Low Risk,Low Risk
1110,Student_1110,MECH,Parent_1110,parent1110@mail.com,71,97,0,73,Low Risk,Low Risk
1111,Student_1111,CSE,Parent_1111,parent1111@mail.com,78,35,4,68,Medium Risk,Medium Risk
1112,Student_1112,CIVIL,Parent_1112,parent1112@mail.com,98,90,2,99,Low Risk,Low Risk
1113,Student_1113,ECE,Parent_1113,parent1113@mail.com,45,38,3,96,Medium Risk,Medium Risk
1114,Student_1114,MECH,Parent_1114,parent1114@mail.com,40,21,0,51,High Risk,High Risk
1115,Student_1115,MECH,Parent_1115,parent1115@mail.com,86,29,4,63,Medium Risk,Medium Risk
1116,Student_1116,CIVIL,Parent_1116,parent1116@mail.com,62,69,2,81,Medium Risk,Medium Risk
1117,Student_1117,CIVIL,Parent_1117,parent1117@mail.com,97,100,1,91,Low Risk,Low Risk
1118,Student_1118,EEE,Parent_1118,parent1118@mail.com,78,31,2,81,Low Risk,Low Risk
1119,Student_1119,EEE,Parent_1119,parent1119@mail.com,100,89,1,77,Low Risk,Low Risk
1120,Student_1120,ECE,Parent_1120,parent1120@mail.com,96,41,1,97,Low Risk,Low Risk
1121,Student_1121,ECE,Parent_1121,parent1121@mail.com,56,51,0,88,Low Risk,Low Risk
1122,Student_1122,CSE,Parent_1122,parent1122@mail.com,73,20,0,89,Medium Risk,Medium Risk
1123,Student_1123,EEE,Parent_1123,parent1123@mail.com,98,73,2,91,Low Risk,Low Risk
1124,Student_1124,MECH,Parent_1124,parent1124@mail.com,80,77,4,96,Low Risk,Low Risk
1125,Student_1125,EEE,Parent_1125,parent1125@mail.com,68,89,2,89,Medium Risk,Medium Risk
1126,Student_1126,MECH,Parent_1126,parent1126@mail.com,48,37,3,62,High Risk,High Risk
1127,Student_1127,CIVIL,Parent_1127,parent1127@mail.com,52,25,1,61,High Risk,High Risk
1128,Student_1128,EEE,Parent_1128,parent1128@mail.com,45,64,1,57,Medium Risk,Medium Risk
1129,Student_1129,CIVIL,Parent_1129,parent1129@mail.com,45,42,0,64,High Risk,High Risk
1130,Student_1130,ECE,Parent_1130,parent1130@mail.com,59,42,4,75,Medium Risk,Medium Risk
1131,Student_1131,ECE,Parent_1131,parent1131@mail.com,91,45,0,61,Medium Risk,Medium Risk
1132,Student_1132,CSE,Parent_1132,parent1132@mail.com,92,96,3,92,Low Risk,Low Risk
1133,Student_1133,EEE,Parent_1133,parent1133@mail.com,42,26,2,100,Medium Risk,Medium Risk
1134,Student_1134,CIVIL,Parent_1134,parent1134@mail.com,56,98,2,95,Medium Risk,Medium Risk
1135,Student_1135,MECH,Parent_1135,parent1135@mail.com,88,63,4,76,Low Risk,Low Risk
1136,Student_1136,ECE,Parent_1136,parent1136@mail.com,51,46,0,67,High Risk,High Risk
1137,Student_1137,ECE,Parent_1137,parent1137@mail.com,87,45,0,94,Low Risk,Low Risk
1138,Student_1138,MECH,Parent_1138,parent1138@mail.com,86,98,3,85,Low Risk,Low Risk
1139,Student_1139,CIVIL,Parent_1139,parent1139@mail.com,84,55,2,98,Low Risk,Low Risk
1140,Student_1140,CIVIL,Parent_1140,parent1140@mail.com,94,74,0,100,Low Risk,Low Risk
1141,Student_1141,EEE,Parent_1141,parent1141@mail.com,40,83,4,76,Medium Risk,Medium Risk
1142,Student_1142,EEE,Parent_1142,parent1142@mail.com,56,76,2,58,High Risk,High Risk
1143,Student_1143,CSE,Parent_1143,parent1143@mail.com,42,88,3,88,Medium Risk,Medium Risk
1144,Student_1144,ECE,Parent_1144,parent1144@mail.com,65,80,4,50,High Risk,High Risk
1145,Student_1145,EEE,Parent_1145,parent1145@mail.com,54,21,1,56,High Risk,High Risk
1146,Student_1146,CIVIL,Parent_1146,parent1146@mail.com,75,74,3,75,Low Risk,Low Risk
1147,Student_1147,MECH,Parent_1147,parent1147@mail.com,71,99,4,56,High Risk,High Risk
1148,Student_1148,CIVIL,Parent_1148,parent1148@mail.com,71,57,0,56,Medium Risk,Medium Risk
1149,Student_1149,ECE,Parent_1149,parent1149@mail.com,43,99,1,57,Medium Risk,Medium Risk
1150,Student_1150,CIVIL,Parent_1150,parent1150@mail.com,57,97,3,65,High Risk,High Risk
1151,Student_1151,CSE,Parent_1151,parent1151@mail.com,88,48,0,52,Medium Risk,Medium Risk
1152,Student_1152,ECE,Parent_1152,parent1152@mail.com,58,45,1,94,Medium Risk,Medium Risk
1153,Student_1153,MECH,Parent_1153,parent1153@mail.com,82,54,2,59,Medium Risk,Medium Risk
1154,Student_1154,CSE,Parent_1154,parent1154@mail.com,91,98,0,99,Low Risk,Low Risk
1155,Student_1155,ECE,Parent_1155,parent1155@mail.com,74,86,4,56,High Risk,High Risk
1156,Student_1156,MECH,Parent_1156,parent1156@mail.com,79,48,3,70,Low Risk,Low Risk
1157,Student_1157,CSE,Parent_1157,parent1157@mail.com,53,53,1,86,Low Risk,Low Risk
1158,Student_1158,CSE,Parent_1158,parent1158@mail.com,97,60,0,80,Low Risk,Low Risk
1159,Student_1159,ECE,Parent_1159,parent1159@mail.com,72,60,2,72,Medium Risk,Medium Risk
1160,Student_1160,EEE,Parent_1160,parent1160@mail.com,53,42,3,76,Medium Risk,Medium Risk
1161,Student_1161,CSE,Parent_1161,parent1161@mail.com,73,90,3,71,Medium Risk,Medium Risk
1162,Student_1162,CSE,Parent_1162,parent1162@mail.com,100,22,0,88,Low Risk,Low Risk
1163,Student_1163,MECH,Parent_1163,parent1163@mail.com,94,77,2,76,Low Risk,Low Risk
1164,Student_1164,CIVIL,Parent_1164,parent1164@mail.com,43,51,1,98,Low Risk,Low Risk
1165,Student_1165,ECE,Parent_1165,parent1165@mail.com,63,50,0,53,Medium Risk,Medium Risk
1166,Student_1166,ECE,Parent_1166,parent1166@mail.com,98,62,1,73,Low Risk,Low Risk
1167,Student_1167,EEE,Parent_1167,parent1167@mail.com,68,26,3,72,Medium Risk,Medium Risk
1168,Student_1168,EEE,Parent_1168,parent1168@mail.com,58,20,1,97,Medium Risk,Medium Risk
1169,Student_1169,ECE,Parent_1169,parent1169@mail.com,45,80,2,68,High Risk,High Risk
1170,Student_1170,EEE,Parent_1170,parent1170@mail.com,96,33,4,91,Low Risk,Low Risk
1171,Student_1171,MECH,Parent_1171,parent1171@mail.com,72,71,2,52,High Risk,High Risk
1172,Student_1172,ECE,Parent_1172,parent1172@mail.com,88,25,1,76,Low Risk,Low Risk
1173,Student_1173,EEE,Parent_1173,parent1173@mail.com,79,29,0,52,Medium Risk,Medium Risk
1174,Student_1174,ECE,Parent_1174,parent1174@mail.com,58,90,3,77,Medium Risk,Medium Risk
1175,Student_1175,CIVIL,Parent_1175,parent1175@mail.com,92,49,4,66,Medium Risk,Medium Risk
1176,Student_1176,CSE,Parent_1176,parent1176@mail.com,40,40,0,80,Medium Risk,Medium Risk
1177,Student_1177,ECE,Parent_1177,parent1177@mail.com,44,79,0,59,Medium Risk,Medium Risk
1178,Student_1178,CSE,Parent_1178,parent1178@mail.com,66,100,2,98,Medium Risk,Medium Risk
1179,Student_1179,EEE,Parent_1179,parent1179@mail.com,55,93,1,71,Low Risk,Low Risk
1180,Student_1180,CSE,Parent_1180,parent1180@mail.com,45,82,2,79,Medium Risk,Medium Risk
1181,Student_1181,ECE,Parent_1181,parent1181@mail.com,79,61,1,98,Low Risk,Low Risk
1182,Student_1182,CIVIL,Parent_1182,parent1182@mail.com,52,70,2,70,Medium Risk,Medium Risk
1183,Student_1183,EEE,Parent_1183,parent1183@mail.com,87,83,0,85,Low Risk,Low Risk
1184,Student_1184,ECE,Parent_1184,parent1184@mail.com,74,95,3,72,Medium Risk,Medium Risk
1185,Student_1185,EEE,Parent_1185,parent1185@mail.com,58,75,1,87,Low Risk,Low Risk
1186,Student_1186,MECH,Parent_1186,parent1186@mail.com,51,99,4,61,High Risk,High Risk
1187,Student_1187,CSE,Parent_1187,parent1187@mail.com,55,60,4,74,Medium Risk,Medium Risk
1188,Student_1188,MECH,Parent_1188,parent1188@mail.com,98,51,0,69,Low Risk,Low Risk
1189,Student_1189,ECE,Parent_1189,parent1189@mail.com,82,34,2,98,Low Risk,Low Risk
1190,Student_1190,CIVIL,Parent_1190,parent1190@mail.com,49,81,2,98,Medium Risk,Medium Risk
1191,Student_1191,EEE,Parent_1191,parent1191@mail.com,64,46,0,91,Medium Risk,Medium Risk
1192,Student_1192,CSE,Parent_1192,parent1192@mail.com,59,47,4,56,High Risk,High Risk
1193,Student_1193,EEE,Parent_1193,parent1193@mail.com,70,100,4,78,Medium Risk,Medium Risk
1194,Student_1194,ECE,Parent_1194,parent1194@mail.com,43,83,2,97,Medium Risk,Medium Risk
1195,Student_1195,EEE,Parent_1195,parent1195@mail.com,83,78,1,78,Low Risk,Low Risk
1196,Student_1196,CSE,Parent_1196,parent1196@mail.com,62,77,3,62,High Risk,High Risk
1197,Student_1197,ECE,Parent_1197,parent1197@mail.com,41,21,1,52,High Risk,High Risk
1198,Student_1198,EEE,Parent_1198,parent1198@mail.com,95,55,4,51,Medium Risk,Medium Risk
1199,Student_1199,CIVIL,Parent_1199,parent1199@mail.com,61,90,1,65,Medium Risk,Medium Risk
1200,Student_1200,ECE,Parent_1200,parent1200@mail.com,90,32,3,79,Low Risk,Low Risk
1201,Student_1201,ECE,Parent_1201,parent1201@mail.com,96,34,1,87,Low Risk,Low Risk
1202,Student_1202,CIVIL,Parent_1202,parent1202@mail.com,76,79,1,55,Low Risk,Low Risk
1203,Student_1203,MECH,Parent_1203,parent1203@mail.com,47,41,1,94,Medium Risk,Medium Risk
1204,Student_1204,CSE,Parent_1204,parent1204@mail.com,46,82,1,56,Medium Risk,Medium Risk
1205,Student_1205,MECH,Parent_1205,parent1205@mail.com,53,94,0,54,Medium Risk,Medium Risk
1206,Student_1206,EEE,Parent_1206,parent1206@mail.com,95,93,4,56,Medium Risk,Medium Risk
1207,Student_1207,CIVIL,Parent_1207,parent1207@mail.com,94,44,3,83,Low Risk,Low Risk
1208,Student_1208,MECH,Parent_1208,parent1208@mail.com,42,67,4,81,Medium Risk,Medium Risk
1209,Student_1209,ECE,Parent_1209,parent1209@mail.com,89,62,0,98,Low Risk,Low Risk
1210,Student_1210,EEE,Parent_1210,parent1210@mail.com,55,57,0,62,Medium Risk,Medium Risk
1211,Student_1211,EEE,Parent_1211,parent1211@mail.com,94,60,0,79,Low Risk,Low Risk
1212,Student_1212,MECH,Parent_1212,parent1212@mail.com,58,64,0,74,Low Risk,Low Risk
1213,Student_1213,MECH,Parent_1213,parent1213@mail.com,90,59,1,70,Low Risk,Low Risk
1214,Student_1214,CIVIL,Parent_1214,parent1214@mail.com,57,36,4,70,Medium Risk,Medium Risk
1215,Student_1215,CSE,Parent_1215,parent1215@mail.com,91,76,2,77,Low Risk,Low Risk
1216,Student_1216,MECH,Parent_1216,parent1216@mail.com,55,21,3,97,Medium Risk,Medium Risk
1217,Student_1217,MECH,Parent_1217,parent1217@mail.com,47,81,0,69,Medium Risk,Medium Risk
1218,Student_1218,ECE,Parent_1218,parent1218@mail.com,99,28,4,83,Low Risk,Low Risk
1219,Student_1219,EEE,Parent_1219,parent1219@mail.com,72,87,0,54,Medium Risk,Medium Risk
1220,Student_1220,CSE,Parent_1220,parent1220@mail.com,88,100,0,67,Low Risk,Low Risk
1221,Student_1221,ECE,Parent_1221,parent1221@mail.com,51,36,0,88,Medium Risk,Medium Risk
1222,Student_1222,CIVIL,Parent_1222,parent1222@mail.com,92,69,0,92,Low Risk,Low Risk
1223,Student_1223,CIVIL,Parent_1223,parent1223@mail.com,50,59,0,60,Medium Risk,Medium Risk
1224,Student_1224,MECH,Parent_1224,parent1224@mail.com,44,77,3,66,High Risk,High Risk
1225,Student_1225,MECH,Parent_1225,parent1225@mail.com,66,94,4,97,Medium Risk,Medium Risk
1226,Student_1226,CIVIL,Parent_1226,parent1226@mail.com,51,40,0,94,Medium Risk,Medium Risk
1227,Student_1227,MECH,Parent_1227,parent1227@mail.com,56,37,0,71,Medium Risk,Medium Risk
1228,Student_1228,CSE,Parent_1228,parent1228@mail.com,45,74,0,86,Low Risk,Low Risk
1229,Student_1229,MECH,Parent_1229,parent1229@mail.com,72,48,0,69,High Risk,High Risk
1230,Student_1230,EEE,Parent_1230,parent1230@mail.com,44,43,1,97,Medium Risk,Medium Risk
1231,Student_1231,MECH,Parent_1231,parent1231@mail.com,96,93,1,97,Low Risk,Low Risk
1232,Student_1232,ECE,Parent_1232,parent1232@mail.com,67,36,2,97,Medium Risk,Medium Risk
1233,Student_1233,CSE,Parent_1233,parent1233@mail.com,53,37,0,95,Medium Risk,Medium Risk
1234,Student_1234,ECE,Parent_1234,parent1234@mail.com,44,61,2,55,High Risk,High Risk
1235,Student_1235,ECE,Parent_1235,parent1235@mail.com,93,64,3,83,Low Risk,Low Risk
1236,Student_1236,EEE,Parent_1236,parent1236@mail.com,95,36,2,63,Medium Risk,Medium Risk
1237,Student_1237,CSE,Parent_1237,parent1237@mail.com,98,92,4,97,Low Risk,Low Risk
1238,Student_1238,CSE,Parent_1238,parent1238@mail.com,72,33,1,72,Medium Risk,Medium Risk
1239,Student_1239,CSE,Parent_1239,parent1239@mail.com,89,68,1,69,Low Risk,Low Risk
1240,Student_1240,CSE,Parent_1240,parent1240@mail.com,87,48,0,62,Medium Risk,Medium Risk
1241,Student_1241,CSE,Parent_1241,parent1241@mail.com,80,23,0,96,Low Risk,Low Risk
1242,Student_1242,EEE,Parent_1242,parent1242@mail.com,58,39,3,93,Medium Risk,Medium Risk
1243,Student_1243,MECH,Parent_1243,parent1243@mail.com,61,66,3,90,Medium Risk,Medium Risk
1244,Student_1244,ECE,Parent_1244,parent1244@mail.com,44,28,4,81,Medium Risk,Medium Risk
1245,Student_1245,CSE,Parent_1245,parent1245@mail.com,98,96,0,75,Low Risk,Low Risk
1246,Student_1246,MECH,Parent_1246,parent1246@mail.com,41,98,0,99,Low Risk,Low Risk
1247,Student_1247,MECH,Parent_1247,parent1247@mail.com,69,46,3,63,High Risk,High Risk
1248,Student_1248,ECE,Parent_1248,parent1248@mail.com,86,34,3,85,Low Risk,Low Risk
1249,Student_1249,EEE,Parent_1249,parent1249@mail.com,78,38,3,57,Medium Risk,Medium Risk
1250,Student_1250,CIVIL,Parent_1250,parent1250@mail.com,43,71,1,89,Low Risk,Low Risk
1251,Student_1251,CIVIL,Parent_1251,parent1251@mail.com,72,45,2,71,Medium Risk,Medium Risk
1252,Student_1252,MECH,Parent_1252,parent1252@mail.com,52,45,2,71,Medium Risk,Medium Risk
1253,Student_1253,ECE,Parent_1253,parent1253@mail.com,59,45,0,65,High Risk,High Risk
1254,Student_1254,CIVIL,Parent_1254,parent1254@mail.com,93,65,1,76,Low Risk,Low Risk
1255,Student_1255,MECH,Parent_1255,parent1255@mail.com,46,68,3,59,High Risk,High Risk
1256,Student_1256,EEE,Parent_1256,parent1256@mail.com,54,72,0,74,Low Risk,Low Risk
1257,Student_1257,CIVIL,Parent_1257,parent1257@mail.com,62,22,1,80,Medium Risk,Medium Risk
1258,Student_1258,MECH,Parent_1258,parent1258@mail.com,53,85,4,70,Medium Risk,Medium Risk
1259,Student_1259,MECH,Parent_1259,parent1259@mail.com,62,61,1,76,Low Risk,Low Risk
1260,Student_1260,CSE,Parent_1260,parent1260@mail.com,58,38,0,66,High Risk,High Risk
1261,Student_1261,EEE,Parent_1261,parent1261@mail.com,93,36,2,82,Low Risk,Low Risk
1262,Student_1262,CSE,Parent_1262,parent1262@mail.com,68,52,3,80,Medium Risk,Medium Risk
1263,Student_1263,ECE,Parent_1263,parent1263@mail.com,95,95,4,99,Low Risk,Low Risk
1264,Student_1264,CSE,Parent_1264,parent1264@mail.com,59,68,1,91,Low Risk,Low Risk
1265,Student_1265,CSE,Parent_1265,parent1265@mail.com,68,75,0,75,Low Risk,Low Risk
1266,Student_1266,CIVIL,Parent_1266,parent1266@mail.com,63,82,0,70,Low Risk,Low Risk
1267,Student_1267,MECH,Parent_1267,parent1267@mail.com,57,22,3,85,Medium Risk,Medium Risk
1268,Student_1268,EEE,Parent_1268,parent1268@mail.com,49,68,0,50,Medium Risk,Medium Risk
1269,Student_1269,CSE,Parent_1269,parent1269@mail.com,80,74,0,53,Low Risk,Low Risk
1270,Student_1270,EEE,Parent_1270,parent1270@mail.com,96,45,3,53,Medium Risk,Medium Risk
1271,Student_1271,CSE,Parent_1271,parent1271@mail.com,47,91,4,75,Medium Risk,Medium Risk
1272,Student_1272,ECE,Parent_1272,parent1272@mail.com,65,71,2,53,High Risk,High Risk
1273,Student_1273,CSE,Parent_1273,parent1273@mail.com,68,26,2,98,Medium Risk,Medium Risk
1274,Student_1274,CIVIL,Parent_1274,parent1274@mail.com,49,65,1,58,Medium Risk,Medium Risk
1275,Student_1275,MECH,Parent_1275,parent1275@mail.com,56,65,4,79,Medium Risk,Medium Risk
1276,Student_1276,ECE,Parent_1276,parent1276@mail.com,41,35,1,100,Medium Risk,Medium Risk
1277,Student_1277,CSE,Parent_1277,parent1277@mail.com,45,43,2,94,Medium Risk,Medium Risk
1278,Student_1278,EEE,Parent_1278,parent1278@mail.com,97,80,3,53,Medium Risk,Medium Risk
1279,Student_1279,ECE,Parent_1279,parent1279@mail.com,44,73,0,54,Medium Risk,Medium Risk
1280,Student_1280,ECE,Parent_1280,parent1280@mail.com,67,81,2,94,Medium Risk,Medium Risk
1281,Student_1281,CSE,Parent_1281,parent1281@mail.com,80,20,4,72,Low Risk,Low Risk
1282,Student_1282,ECE,Parent_1282,parent1282@mail.com,44,68,2,65,High Risk,High Risk
1283,Student_1283,EEE,Parent_1283,parent1283@mail.com,57,44,4,71,Medium Risk,Medium Risk
1284,Student_1284,ECE,Parent_1284,parent1284@mail.com,65,29,4,86,Medium Risk,Medium Risk
1285,Student_1285,EEE,Parent_1285,parent1285@mail.com,59,99,4,57,High Risk,High Risk
1286,Student_1286,CSE,Parent_1286,parent1286@mail.com,80,35,1,97,Low Risk,Low Risk
1287,Student_1287,MECH,Parent_1287,parent1287@mail.com,88,77,3,82,Low Risk,Low Risk
1288,Student_1288,ECE,Parent_1288,parent1288@mail.com,66,91,2,87,Medium Risk,Medium Risk
1289,Student_1289,MECH,Parent_1289,parent1289@mail.com,88,48,3,92,Low Risk,Low Risk
1290,Student_1290,EEE,Parent_1290,parent1290@mail.com,51,25,0,65,High Risk,High Risk
1291,Student_1291,ECE,Parent_1291,parent1291@mail.com,46,35,2,54,High Risk,High Risk
1292,Student_1292,CIVIL,Parent_1292,parent1292@mail.com,98,39,3,65,Medium Risk,Medium Risk
1293,Student_1293,MECH,Parent_1293,parent1293@mail.com,42,99,3,56,High Risk,High Risk
1294,Student_1294,ECE,Parent_1294,parent1294@mail.com,49,90,0,100,Low Risk,Low Risk
1295,Student_1295,MECH,Parent_1295,parent1295@mail.com,73,97,4,50,High Risk,High Risk
1296,Student_1296,ECE,Parent_1296,parent1296@mail.com,64,62,2,58,High Risk,High Risk
1297,Student_1297,CSE,Parent_1297,parent1297@mail.com,74,45,2,67,High Risk,High Risk
1298,Student_1298,MECH,Parent_1298,parent1298@mail.com,55,97,0,94,Low Risk,Low Risk
